policy,condition,seed,task_idx,category,n_available_tools,n_required_tools,n_tool_calls,required_tool_recall,required_tool_hit,all_required_tools_hit,mean_latency_ms,total_latency_ms,timeout_rate,timeout_events,proxy_utility
latency_aware,normal,2,6,Single-Tool,7,2,7,1.0,1.0,1.0,712.6294034981689,4988.405824487182,0.0,0,0.8503478252653845
latency_aware,normal,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,770.4998086234975,3081.99923449399,0.0,0,0.9075400229651803
latency_aware,normal,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,825.0485997427644,2475.145799228293,0.0,0,0.9257456260231512
latency_aware,normal,2,9,Single-Tool,10,3,8,1.0,1.0,1.0,321.02202493940894,2568.1761995152715,0.0,0,0.9229547140145419
latency_aware,normal,2,10,Single-Tool,5,2,5,1.0,1.0,1.0,697.146034012706,3485.73017006353,0.0,0,0.8954280948980942
latency_aware,normal,2,11,Single-Tool,7,2,7,1.0,1.0,1.0,768.5895131053484,5380.1265917374385,0.0,0,0.8385962022478768
latency_aware,normal,2,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,387.20754446992106,3097.6603557593685,0.0,0,0.7404035226605523
latency_aware,normal,2,13,Single-Tool,4,2,4,1.0,1.0,1.0,494.6935275035955,1978.774110014382,0.0,0,0.9406367766995686
latency_aware,normal,2,14,Single-Tool,5,1,5,1.0,1.0,1.0,117.32702563471769,586.6351281735884,0.0,0,0.9824009461547923
latency_aware,normal,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,334.8676305502545,1339.470522201018,0.0,0,0.9598158843339695
latency_aware,normal,2,16,Single-Tool,5,1,5,1.0,1.0,1.0,600.5292985329258,3002.6464926646295,0.0,0,0.9099206052200611
latency_aware,normal,2,17,Single-Tool,5,3,5,1.0,1.0,1.0,133.1572566181593,665.7862830907965,0.0,0,0.9800264115072761
latency_aware,normal,2,18,Single-Tool,7,2,7,1.0,1.0,1.0,578.2536297937658,4047.77540855636,0.0,0,0.8785667377433092
latency_aware,normal,2,19,Single-Tool,5,5,5,1.0,1.0,1.0,577.60248392974,2888.0124196487,0.0,0,0.913359627410539
latency_aware,normal,2,20,Single-Tool,5,3,5,1.0,1.0,1.0,786.1197477834102,3930.598738917051,0.0,0,0.8820820378324885
latency_aware,normal,2,21,Single-Tool,3,1,3,1.0,1.0,1.0,1040.432844242289,3121.298532726867,0.0,0,0.906361044018194
latency_aware,normal,2,22,Single-Tool,4,3,4,1.0,1.0,1.0,280.2528022561512,1121.0112090246048,0.0,0,0.9663696637292618
latency_aware,normal,2,23,Single-Tool,4,1,4,1.0,1.0,1.0,550.9050073132247,2203.620029252899,0.0,0,0.933891399122413
latency_aware,normal,2,24,Single-Tool,6,2,6,1.0,1.0,1.0,258.8460140087954,1553.0760840527723,0.0,0,0.9534077174784168
latency_aware,normal,2,25,Single-Tool,7,5,7,1.0,1.0,1.0,467.60775427965024,3273.2542799575517,0.0,0,0.9018023716012734
latency_aware,normal,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,209.36867503906706,628.1060251172012,0.0,0,0.981156819246484
latency_aware,normal,2,27,Single-Tool,4,3,4,1.0,1.0,1.0,703.5163488748012,2814.065395499205,0.0,0,0.9155780381350238
latency_aware,normal,2,28,Single-Tool,6,5,6,1.0,1.0,1.0,757.3424277612389,4544.0545665674335,0.0,0,0.863678363002977
latency_aware,normal,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,757.4202363299745,3787.1011816498726,0.0,0,0.8863869645505038
latency_aware,normal,2,30,Single-Tool,5,1,5,1.0,1.0,1.0,849.3147433439368,4246.573716719684,0.0,0,0.8726027884984094
latency_aware,normal,2,31,Single-Tool,6,4,6,1.0,1.0,1.0,560.1258503621253,3360.7551021727522,0.0,0,0.8991773469348174
slow,normal,2,0,Single-Tool,8,4,8,1.0,1.0,1.0,566.5994501589578,4532.795601271662,0.0,0,0.8640161319618501
slow,normal,2,1,Single-Tool,4,2,4,1.0,1.0,1.0,556.7595441098662,2227.0381764394647,0.0,0,0.9331888547068161
slow,normal,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,1143.8551139941428,4575.420455976571,0.0,0,0.8627373863207028
slow,normal,2,3,Single-Tool,3,2,3,1.0,1.0,1.0,829.8120078215146,2489.4360234645437,0.0,0,0.9253169192960637
slow,normal,2,4,Single-Tool,5,5,5,1.0,1.0,1.0,681.8601781946898,3409.300890973449,0.0,0,0.8977209732707966
slow,normal,2,5,Single-Tool,6,3,6,1.0,1.0,1.0,445.88541194597184,2675.312471675831,0.0,0,0.919740625849725
slow,normal,2,6,Single-Tool,7,2,7,1.0,1.0,1.0,799.1137831860082,5593.7964823020575,0.0,0,0.8321861055309383
slow,normal,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,600.659295600026,2402.637182400104,0.0,0,0.9279208845279969
slow,normal,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,764.706962555018,2294.120887665054,0.0,0,0.9311763733700484
slow,normal,2,9,Single-Tool,10,3,8,0.6666666666666666,1.0,0.0,612.1615274039298,4897.292219231438,0.0,0,0.5197479000897235
slow,normal,2,10,Single-Tool,5,2,5,1.0,1.0,1.0,724.4914408639382,3622.4572043196913,0.0,0,0.8913262838704092
slow,normal,2,11,Single-Tool,7,2,7,1.0,1.0,1.0,856.6247206742765,5996.373044719936,0.0,0,0.8201088086584019
slow,normal,2,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,583.6668566453379,4669.334853162703,0.0,0,0.6932532877384523
slow,normal,2,13,Single-Tool,4,2,4,1.0,1.0,1.0,502.8470759221025,2011.38830368841,0.0,0,0.9396583508893477
slow,normal,2,14,Single-Tool,5,1,5,1.0,1.0,1.0,102.82303425753294,514.1151712876647,0.0,0,0.98457654486137
slow,normal,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,362.8395505723483,1451.3582022893931,0.0,0,0.9564592539313183
slow,normal,2,16,Single-Tool,5,1,5,1.0,1.0,1.0,584.8095681157805,2924.0478405789027,0.0,0,0.9122785647826329
slow,normal,2,17,Single-Tool,5,3,5,1.0,1.0,1.0,136.6914003138771,683.4570015693855,0.0,0,0.9794962899529185
slow,normal,2,18,Single-Tool,7,2,7,1.0,1.0,1.0,522.1566698076538,3655.096688653576,0.0,0,0.8903470993403927
slow,normal,2,19,Single-Tool,5,5,5,1.0,1.0,1.0,653.3800646709617,3266.9003233548087,0.0,0,0.9019929902993558
slow,normal,2,20,Single-Tool,5,3,5,1.0,1.0,1.0,695.495334543775,3477.476672718875,0.0,0,0.8956756998184338
slow,normal,2,21,Single-Tool,3,1,3,1.0,1.0,1.0,1068.5173720725168,3205.55211621755,0.0,0,0.9038334365134735
slow,normal,2,22,Single-Tool,4,3,4,1.0,1.0,1.0,286.3375680875695,1145.350272350278,0.0,0,0.9656394918294917
slow,normal,2,23,Single-Tool,4,1,4,1.0,1.0,1.0,572.6885373161944,2290.7541492647774,0.0,0,0.9312773755220567
slow,normal,2,24,Single-Tool,6,2,6,1.0,1.0,1.0,290.41036361288974,1742.4621816773385,0.0,0,0.9477261345496798
slow,normal,2,25,Single-Tool,7,5,7,1.0,1.0,1.0,545.7134417758705,3819.9940924310936,0.0,0,0.8854001772270672
slow,normal,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,184.3025850199841,552.9077550599523,0.0,0,0.9834127673482014
slow,normal,2,27,Single-Tool,4,3,4,1.0,1.0,1.0,762.4450735489903,3049.7802941959612,0.0,0,0.9085065911741211
slow,normal,2,28,Single-Tool,6,5,6,1.0,1.0,1.0,764.5605858420959,4587.363515052575,0.0,0,0.8623790945484228
slow,normal,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,655.3203145438025,3276.6015727190124,0.0,0,0.9017019528184296
slow,normal,2,30,Single-Tool,5,1,5,1.0,1.0,1.0,753.0612351736697,3765.306175868349,0.0,0,0.8870408147239496
slow,normal,2,31,Single-Tool,6,4,6,1.0,1.0,1.0,607.8028622722429,3646.8171736334575,0.0,0,0.8905954847909963
gold_oracle,normal,2,0,Single-Tool,8,4,8,1.0,1.0,1.0,695.143126200486,5561.145009603888,0.0,0,0.8331656497118833
gold_oracle,normal,2,1,Single-Tool,4,2,4,1.0,1.0,1.0,690.3284793558324,2761.3139174233297,0.0,0,0.9171605824773001
gold_oracle,normal,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,1143.2946006472957,4573.178402589183,0.0,0,0.8628046479223246
gold_oracle,normal,2,3,Single-Tool,3,2,3,1.0,1.0,1.0,874.2575361746298,2622.772608523889,0.0,0,0.9213168217442833
gold_oracle,normal,2,4,Single-Tool,5,5,5,1.0,1.0,1.0,655.1158665588783,3275.5793327943916,0.0,0,0.9017326200161683
gold_oracle,normal,2,5,Single-Tool,6,3,6,1.0,1.0,1.0,446.38551532778934,2678.313091966736,0.0,0,0.9196506072409979
gold_oracle,normal,2,6,Single-Tool,7,2,7,1.0,1.0,1.0,822.9041194097347,5760.328835868143,0.0,0,0.8271901349239557
gold_oracle,normal,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,785.3917037179467,3141.566814871787,0.0,0,0.9057529955538464
gold_oracle,normal,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,728.458706337205,2185.3761190116147,0.0,0,0.9344387164296516
gold_oracle,normal,2,9,Single-Tool,10,3,8,1.0,1.0,1.0,294.1155792182986,2352.9246337463887,0.0,0,0.9294122609876083
gold_oracle,normal,2,10,Single-Tool,5,2,5,1.0,1.0,1.0,774.8494430008261,3874.247215004131,0.0,0,0.8837725835498761
gold_oracle,normal,2,11,Single-Tool,7,2,7,1.0,1.0,1.0,870.7378101905825,6095.164671334078,0.0,0,0.8171450598599777
gold_oracle,normal,2,12,Single-Tool,9,6,8,1.0,1.0,1.0,444.20935706385626,3553.67485651085,0.0,0,0.8933897543046745
gold_oracle,normal,2,13,Single-Tool,4,2,4,1.0,1.0,1.0,530.9458412522785,2123.783365009114,0.0,0,0.9362864990497266
gold_oracle,normal,2,14,Single-Tool,5,1,5,1.0,1.0,1.0,114.3965575142978,571.982787571489,0.0,0,0.9828405163728553
gold_oracle,normal,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,408.0488708290172,1632.1954833160687,0.0,0,0.951034135500518
gold_oracle,normal,2,16,Single-Tool,5,1,5,1.0,1.0,1.0,518.3138764581648,2591.5693822908243,0.0,0,0.9222529185312753
gold_oracle,normal,2,17,Single-Tool,5,3,5,1.0,1.0,1.0,112.11054587763734,560.5527293881867,0.0,0,0.9831834181183544
gold_oracle,normal,2,18,Single-Tool,7,2,7,1.0,1.0,1.0,608.3391266496477,4258.373886547534,0.0,0,0.8722487834035739
gold_oracle,normal,2,19,Single-Tool,5,5,5,1.0,1.0,1.0,597.5374471120793,2987.687235560397,0.0,0,0.9103693829331881
gold_oracle,normal,2,20,Single-Tool,5,3,5,1.0,1.0,1.0,780.5653407378516,3902.8267036892576,0.0,0,0.8829151988893222
gold_oracle,normal,2,21,Single-Tool,3,1,3,1.0,1.0,1.0,874.6154561620543,2623.846368486163,0.0,0,0.9212846089454151
gold_oracle,normal,2,22,Single-Tool,4,3,4,1.0,1.0,1.0,262.02355938246114,1048.0942375298446,0.0,0,0.9685571728741047
gold_oracle,normal,2,23,Single-Tool,4,1,4,1.0,1.0,1.0,598.7821829161014,2395.1287316644057,0.0,0,0.9281461380500678
gold_oracle,normal,2,24,Single-Tool,6,2,6,1.0,1.0,1.0,305.681555485613,1834.089332913678,0.0,0,0.9449773200125897
gold_oracle,normal,2,25,Single-Tool,7,5,7,1.0,1.0,1.0,501.3419193841356,3509.3934356889495,0.0,0,0.8947181969293315
gold_oracle,normal,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,176.51036329554609,529.5310898866383,0.0,0,0.9841140673034009
gold_oracle,normal,2,27,Single-Tool,4,3,4,1.0,1.0,1.0,700.3995338977447,2801.598135590979,0.0,0,0.9159520559322706
gold_oracle,normal,2,28,Single-Tool,6,5,6,1.0,1.0,1.0,773.4318708252117,4640.59122495127,0.0,0,0.8607822632514619
gold_oracle,normal,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,765.5482564504678,3827.741282252339,0.0,0,0.8851677615324298
gold_oracle,normal,2,30,Single-Tool,5,1,5,1.0,1.0,1.0,772.737033525447,3863.685167627235,0.0,0,0.8840894449711829
gold_oracle,normal,2,31,Single-Tool,6,4,6,1.0,1.0,1.0,525.4692483817162,3152.815490290297,0.0,0,0.905415535291291
qwen_no_latency,normal,2,0,Single-Tool,8,4,4,0.75,1.0,0.0,843.4411629692412,3373.7646518769648,0.0,0,0.648787060443691
qwen_no_latency,normal,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,244.56114008335348,489.12228016670696,0.0,0,0.9853263315949988
qwen_no_latency,normal,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,1251.5142295290973,5006.056918116389,0.0,0,0.8498182924565083
qwen_no_latency,normal,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,475.0380418024601,950.0760836049202,0.0,0,0.9714977174918524
qwen_no_latency,normal,2,4,Single-Tool,5,5,5,1.0,1.0,1.0,603.7045656313632,3018.5228281568156,0.0,0,0.9094443151552956
qwen_no_latency,normal,2,5,Single-Tool,6,3,3,1.0,1.0,1.0,175.03028995760192,525.0908698728058,0.0,0,0.9842472739038158
qwen_no_latency,normal,2,6,Single-Tool,7,2,2,1.0,1.0,1.0,152.72605851654845,305.4521170330969,0.0,0,0.9908364364890071
qwen_no_latency,normal,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,736.464586390393,2945.858345561572,0.0,0,0.9116242496331528
qwen_no_latency,normal,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,930.681058942141,2792.043176826423,0.0,0,0.9162387046952073
qwen_no_latency,normal,2,9,Single-Tool,10,3,4,0.6666666666666666,1.0,0.0,438.50500273552956,1754.0200109421182,0.0,0,0.6140460663384031
qwen_no_latency,normal,2,10,Single-Tool,5,2,3,1.0,1.0,1.0,513.0857892957613,1539.2573678872839,0.0,0,0.9538222789633815
qwen_no_latency,normal,2,11,Single-Tool,7,2,2,0.5,1.0,0.0,555.9033795329367,1111.8067590658734,0.0,0,0.4666457972280238
qwen_no_latency,normal,2,12,Single-Tool,9,6,8,1.0,1.0,1.0,451.9830809470161,3615.864647576129,0.0,0,0.8915240605727162
qwen_no_latency,normal,2,13,Single-Tool,4,2,2,0.5,1.0,0.0,327.3285944528268,654.6571889056536,0.0,0,0.4803602843328304
qwen_no_latency,normal,2,14,Single-Tool,5,1,1,1.0,1.0,1.0,116.44670628064401,116.44670628064401,0.0,0,0.9965065988115807
qwen_no_latency,normal,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,368.7304664493746,1474.9218657974984,0.0,0,0.955752344026075
qwen_no_latency,normal,2,16,Single-Tool,5,1,2,1.0,1.0,1.0,253.48178637803744,506.9635727560749,0.0,0,0.9847910928173178
qwen_no_latency,normal,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,105.6953352226553,211.3906704453106,0.0,0,0.6603249465533073
qwen_no_latency,normal,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,159.09397674242717,318.18795348485435,0.0,0,0.9904543613954544
qwen_no_latency,normal,2,19,Single-Tool,5,5,4,0.8,1.0,0.0,713.5390080977476,2854.1560323909903,0.0,0,0.7143753190282703
qwen_no_latency,normal,2,20,Single-Tool,5,3,4,1.0,1.0,1.0,765.6986872165975,3062.79474886639,0.0,0,0.9081161575340083
qwen_no_latency,normal,2,21,Single-Tool,3,1,2,1.0,1.0,1.0,971.6283254405002,1943.2566508810005,0.0,0,0.94170230047357
qwen_no_latency,normal,2,22,Single-Tool,4,3,3,1.0,1.0,1.0,210.2546905610576,630.7640716831728,0.0,0,0.9810770778495048
qwen_no_latency,normal,2,23,Single-Tool,4,1,3,1.0,1.0,1.0,705.8868984755167,2117.66069542655,0.0,0,0.9364701791372035
qwen_no_latency,normal,2,24,Single-Tool,6,2,3,1.0,1.0,1.0,372.7944565228933,1118.3833695686799,0.0,0,0.9664484989129396
qwen_no_latency,normal,2,25,Single-Tool,7,5,5,0.8,1.0,0.0,326.5521785026185,1632.7608925130926,0.0,0,0.7510171732246073
qwen_no_latency,normal,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,275.0501805221213,550.1003610442426,0.0,0,0.6501636558353393
qwen_no_latency,normal,2,27,Single-Tool,4,3,3,1.0,1.0,1.0,916.8955001424391,2750.6865004273172,0.0,0,0.9174794049871805
qwen_no_latency,normal,2,28,Single-Tool,6,5,3,0.6,1.0,0.0,344.4090151888979,1033.2270455666937,0.0,0,0.5690031886329991
qwen_no_latency,normal,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,650.7151094235749,3253.5755471178745,0.0,0,0.9023927335864638
qwen_no_latency,normal,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,925.8267265149311,1851.6534530298622,0.0,0,0.9444503964091041
qwen_no_latency,normal,2,31,Single-Tool,6,4,3,0.5,1.0,0.0,749.5629667258758,2248.688900177627,0.0,0,0.4325393329946712
qwen_latency,normal,2,0,Single-Tool,8,4,5,0.75,1.0,0.0,762.9202494999431,3814.6012474997156,0.0,0,0.6355619625750085
qwen_latency,normal,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,213.3981038252759,426.7962076505518,0.0,0,0.9871961137704834
qwen_latency,normal,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,1144.8063512004776,4579.22540480191,0.0,0,0.8626232378559426
qwen_latency,normal,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,569.0460093888244,1138.0920187776487,0.0,0,0.9658572394366706
qwen_latency,normal,2,4,Single-Tool,5,5,3,0.6,1.0,0.0,506.2334601316204,1518.7003803948612,0.0,0,0.5544389885881541
qwen_latency,normal,2,5,Single-Tool,6,3,3,1.0,1.0,1.0,148.58131609092365,445.7439482727709,0.0,0,0.9866276815518169
qwen_latency,normal,2,6,Single-Tool,7,2,2,1.0,1.0,1.0,201.53094286221395,403.0618857244279,0.0,0,0.9879081434282672
qwen_latency,normal,2,7,Single-Tool,4,2,3,0.5,1.0,0.0,883.8581912188532,2651.5745736565596,0.0,0,0.4204527627903032
qwen_latency,normal,2,8,Single-Tool,3,2,2,1.0,1.0,1.0,610.3104138879171,1220.6208277758342,0.0,0,0.963381375166725
qwen_latency,normal,2,9,Single-Tool,10,3,3,1.0,1.0,1.0,177.97170303102584,533.9151090930775,0.0,0,0.9839825467272076
qwen_latency,normal,2,10,Single-Tool,5,2,3,1.0,1.0,1.0,568.7468973712746,1706.2406921138238,0.0,0,0.9488127792365852
qwen_latency,normal,2,11,Single-Tool,7,2,2,0.5,1.0,0.0,557.0506412564079,1114.1012825128157,0.0,0,0.46657696152461553
qwen_latency,normal,2,12,Single-Tool,9,6,8,1.0,1.0,1.0,460.23219638328703,3681.8575710662963,0.0,0,0.8895442728680111
qwen_latency,normal,2,13,Single-Tool,4,2,3,1.0,1.0,1.0,494.19475205036866,1482.584256151106,0.0,0,0.9555224723154668
qwen_latency,normal,2,14,Single-Tool,5,1,1,1.0,1.0,1.0,133.23064495852577,133.23064495852577,0.0,0,0.9960030806512442
qwen_latency,normal,2,15,Single-Tool,4,4,3,0.75,1.0,0.0,190.85885490812828,572.5765647243849,0.0,0,0.7328227030582685
qwen_latency,normal,2,16,Single-Tool,5,1,1,1.0,1.0,1.0,295.1828689526156,295.1828689526156,0.0,0,0.9911445139314216
qwen_latency,normal,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,112.7025460242098,225.4050920484196,0.0,0,0.6599045139052141
qwen_latency,normal,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,190.69747788468823,381.39495576937645,0.0,0,0.9885581513269187
qwen_latency,normal,2,19,Single-Tool,5,5,4,0.8,1.0,0.0,675.8593386596075,2703.43735463843,0.0,0,0.7188968793608471
qwen_latency,normal,2,20,Single-Tool,5,3,4,1.0,1.0,1.0,730.3501853391165,2921.400741356466,0.0,0,0.912357977759306
qwen_latency,normal,2,21,Single-Tool,3,1,1,1.0,1.0,1.0,602.7182486104265,602.7182486104265,0.0,0,0.9819184525416872
qwen_latency,normal,2,22,Single-Tool,4,3,3,1.0,1.0,1.0,200.05563282664698,600.166898479941,0.0,0,0.9819949930456018
qwen_latency,normal,2,23,Single-Tool,4,1,3,1.0,1.0,1.0,641.7968347481738,1925.3905042445213,0.0,0,0.9422382848726644
qwen_latency,normal,2,24,Single-Tool,6,2,2,1.0,1.0,1.0,495.7427186662627,991.4854373325254,0.0,0,0.9702554368800242
qwen_latency,normal,2,25,Single-Tool,7,5,4,0.6,1.0,0.0,315.23233035213934,1260.9293214085574,0.0,0,0.5621721203577432
qwen_latency,normal,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,181.52066372981176,544.5619911894353,0.0,0,0.9836631402643169
qwen_latency,normal,2,27,Single-Tool,4,3,3,1.0,1.0,1.0,767.1337501986345,2301.4012505959035,0.0,0,0.9309579624821229
qwen_latency,normal,2,28,Single-Tool,6,5,3,0.6,1.0,0.0,386.2272871915295,1158.6818615745885,0.0,0,0.5652395441527623
qwen_latency,normal,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,699.064340123888,3495.32170061944,0.0,0,0.8951403489814168
qwen_latency,normal,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,882.5874544779047,1765.1749089558093,0.0,0,0.9470447527313257
qwen_latency,normal,2,31,Single-Tool,6,4,4,0.75,1.0,0.0,688.5361356453172,2754.144542581269,0.0,0,0.667375663722562
random,degraded_2x,2,0,Single-Tool,8,4,8,1.0,1.0,1.0,1331.7846321957811,10654.277057566249,0.0,0,0.6803716882730125
random,degraded_2x,2,1,Single-Tool,4,2,4,1.0,1.0,1.0,1424.504316065174,5698.017264260696,0.0,0,0.829059482072179
random,degraded_2x,2,2,Single-Tool,4,4,4,1.0,1.0,1.0,1998.7543502676772,7995.017401070709,0.0,0,0.7601494779678788
random,degraded_2x,2,3,Single-Tool,3,2,3,1.0,1.0,1.0,1409.9862694922413,4229.958808476724,0.0,0,0.8731012357456983
random,degraded_2x,2,4,Single-Tool,5,5,5,1.0,1.0,1.0,1155.7990115064044,5778.995057532023,0.0,0,0.8266301482740394
random,degraded_2x,2,5,Single-Tool,6,3,6,1.0,1.0,1.0,1175.7729062407668,7054.6374374446,0.0,0,0.788360876876662
random,degraded_2x,2,6,Single-Tool,7,2,7,1.0,1.0,1.0,1499.9026669526352,10499.318668668446,0.0,0,0.6850204399399467
random,degraded_2x,2,7,Single-Tool,4,2,4,1.0,1.0,1.0,1660.3124778609777,6641.249911443911,0.0,0,0.8007625026566827
random,degraded_2x,2,8,Single-Tool,3,2,3,1.0,1.0,1.0,1735.1975051169584,5205.592515350875,0.0,0,0.8438322245394738
random,degraded_2x,2,9,Single-Tool,10,3,8,1.0,1.0,1.0,1012.2461961486753,8097.969569189402,0.0,0,0.757060912924318
random,degraded_2x,2,10,Single-Tool,5,2,5,1.0,1.0,1.0,1677.0644940710067,8385.322470355033,0.0,0,0.7484403258893491
random,degraded_2x,2,11,Single-Tool,7,2,7,1.0,1.0,1.0,1531.58849899015,10721.11949293105,0.0,0,0.6783664152120685
random,degraded_2x,2,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,1038.1199467828321,8304.959574262657,0.0,0,0.5841845461054537
random,degraded_2x,2,13,Single-Tool,4,2,4,1.0,1.0,1.0,1029.1116241078228,4116.446496431291,0.0,0,0.8765066051070612
random,degraded_2x,2,14,Single-Tool,5,1,5,1.0,1.0,1.0,248.00439440549727,1240.0219720274863,0.0,0,0.9627993408391754
random,degraded_2x,2,15,Single-Tool,4,4,4,1.0,1.0,1.0,897.192777996932,3588.771111987728,0.0,0,0.8923368666403682
random,degraded_2x,2,16,Single-Tool,5,1,5,1.0,1.0,1.0,1229.4976508166405,6147.488254083202,0.0,0,0.8155753523775039
random,degraded_2x,2,17,Single-Tool,5,3,5,1.0,1.0,1.0,260.4213947384118,1302.106973692059,0.0,0,0.9609367907892382
random,degraded_2x,2,18,Single-Tool,7,2,7,1.0,1.0,1.0,1110.4925567113326,7773.447896979327,0.0,0,0.7667965630906202
random,degraded_2x,2,19,Single-Tool,5,5,5,1.0,1.0,1.0,1184.3597312356655,5921.798656178327,0.0,0,0.8223460403146502
random,degraded_2x,2,20,Single-Tool,5,3,5,1.0,1.0,1.0,1352.8879758234812,6764.439879117405,0.0,0,0.7970668036264779
random,degraded_2x,2,21,Single-Tool,3,1,3,1.0,1.0,1.0,2017.7027060518628,6053.108118155588,0.0,0,0.8184067564553323
random,degraded_2x,2,22,Single-Tool,4,3,4,1.0,1.0,1.0,567.3908328703865,2269.563331481546,0.0,0,0.9319131000555536
random,degraded_2x,2,23,Single-Tool,4,1,4,1.0,1.0,1.0,1052.0319973520077,4208.127989408031,0.0,0,0.873756160317759
random,degraded_2x,2,24,Single-Tool,6,2,6,1.0,1.0,1.0,591.2941096356029,3547.7646578136173,0.0,0,0.8935670602655915
random,degraded_2x,2,25,Single-Tool,7,5,7,1.0,1.0,1.0,973.795306813316,6816.567147693212,0.0,0,0.7955029855692036
random,degraded_2x,2,26,Single-Tool,3,3,3,1.0,1.0,1.0,368.5791844272321,1105.7375532816964,0.0,0,0.9668278734015491
random,degraded_2x,2,27,Single-Tool,4,3,4,1.0,1.0,1.0,1383.746044804905,5534.98417921962,0.0,0,0.8339504746234114
random,degraded_2x,2,28,Single-Tool,6,5,6,1.0,1.0,1.0,1503.8902666638444,9023.341599983067,0.0,0,0.729299752000508
random,degraded_2x,2,29,Single-Tool,5,4,5,1.0,1.0,1.0,1121.787822274833,5608.939111374165,0.0,0,0.8317318266587751
random,degraded_2x,2,30,Single-Tool,5,1,5,1.0,1.0,1.0,1566.6389115161564,7833.194557580782,0.0,0,0.7650041632725766
