method,step,value
catp_llm_train_loss,5945.0,0.024955
catp_llm_train_loss,5946.0,0.025403
catp_llm_train_loss,5947.0,0.105373
catp_llm_train_loss,5948.0,0.066801
catp_llm_train_loss,5949.0,0.063637
catp_llm_train_loss,5950.0,0.071584
catp_llm_train_loss,5951.0,0.077192
catp_llm_train_loss,5952.0,0.023464
catp_llm_train_loss,5953.0,0.021323
catp_llm_train_loss,5954.0,0.05978
catp_llm_train_loss,5955.0,0.038781
catp_llm_train_loss,5956.0,0.038916
catp_llm_train_loss,5957.0,0.13748
catp_llm_train_loss,5958.0,0.133141
catp_llm_train_loss,5959.0,0.087915
catp_llm_train_loss,5960.0,0.085688
catp_llm_train_loss,5961.0,0.08491
catp_llm_train_loss,5962.0,0.109616
catp_llm_train_loss,5963.0,0.093923
catp_llm_train_loss,5964.0,0.094183
catp_llm_train_loss,5965.0,0.838021
catp_llm_train_loss,5966.0,0.062155
catp_llm_train_loss,5967.0,0.040214
catp_llm_train_loss,5968.0,0.02602
catp_llm_train_loss,5969.0,0.075789
catp_llm_train_loss,5970.0,0.040758
catp_llm_train_loss,5971.0,0.04103
catp_llm_train_loss,5972.0,0.079072
catp_llm_train_loss,5973.0,0.044444
catp_llm_train_loss,5974.0,0.043026
catp_llm_train_loss,5975.0,0.126465
catp_llm_train_loss,5976.0,0.042699
catp_llm_train_loss,5977.0,0.016943
catp_llm_train_loss,5978.0,0.017406
catp_llm_train_loss,5979.0,0.035901
catp_llm_train_loss,5980.0,0.036117
catp_llm_train_loss,5981.0,0.036465
catp_llm_train_loss,5982.0,0.039972
catp_llm_train_loss,5983.0,0.584069
catp_llm_train_loss,5984.0,0.110737
catp_llm_train_loss,5985.0,0.067994
catp_llm_train_loss,5986.0,0.071725
catp_llm_train_loss,5987.0,0.12216
catp_llm_train_loss,5988.0,0.095169
catp_llm_train_loss,5989.0,0.090901
catp_llm_train_loss,5990.0,0.186656
catp_llm_train_loss,5991.0,0.182589
catp_llm_train_loss,5992.0,0.138738
catp_llm_train_loss,5993.0,0.136306
catp_llm_train_loss,5994.0,0.1816
catp_llm_train_loss,5995.0,0.14593
catp_llm_train_loss,5996.0,0.14631
catp_llm_train_loss,5997.0,0.16222
catp_llm_train_loss,5998.0,0.136762
catp_llm_train_loss,5999.0,0.040142
catp_llm_train_loss,6000.0,0.063966
catp_llm_train_loss,6001.0,0.091031
catp_llm_train_loss,6002.0,0.066671
catp_llm_train_loss,6003.0,0.068234
catp_llm_train_loss,6004.0,0.063267
catp_llm_train_loss,6005.0,0.06083
catp_llm_train_loss,6006.0,0.042756
catp_llm_train_loss,6007.0,0.03989
catp_llm_train_loss,6008.0,0.101057
catp_llm_train_loss,6009.0,0.562836
catp_llm_train_loss,6010.0,0.152983
catp_llm_train_loss,6011.0,0.326245
catp_llm_train_loss,6012.0,0.182871
catp_llm_train_loss,6013.0,0.140796
catp_llm_train_loss,6014.0,0.119002
catp_llm_train_loss,6015.0,0.087207
catp_llm_train_loss,6016.0,0.082883
catp_llm_train_loss,6017.0,0.09865
catp_llm_train_loss,6018.0,0.101211
catp_llm_train_loss,6019.0,0.074548
catp_llm_train_loss,6020.0,0.076838
catp_llm_train_loss,6021.0,0.124018
catp_llm_train_loss,6022.0,0.067343
catp_llm_train_loss,6023.0,0.027376
catp_llm_train_loss,6024.0,0.028559
catp_llm_train_loss,6025.0,0.116639
catp_llm_train_loss,6026.0,0.07018
catp_llm_train_loss,6027.0,0.068716
catp_llm_train_loss,6028.0,0.104783
catp_llm_train_loss,6029.0,0.090908
catp_llm_train_loss,6030.0,0.0566
catp_llm_train_loss,6031.0,0.0537
catp_llm_train_loss,6032.0,0.129051
catp_llm_train_loss,6033.0,0.086446
catp_llm_train_loss,6034.0,0.07759
catp_llm_train_loss,6035.0,0.114071
catp_llm_train_loss,6036.0,0.102145
catp_llm_train_loss,6037.0,0.052843
catp_llm_train_loss,6038.0,0.051457
catp_llm_train_loss,6039.0,0.12844
catp_llm_train_loss,6040.0,0.050998
catp_llm_train_loss,6041.0,0.053907
catp_llm_train_loss,6042.0,0.058069
catp_llm_train_loss,6043.0,0.053052
catp_llm_train_loss,6044.0,0.022055
catp_llm_train_loss,6045.0,0.022607
catp_llm_train_loss,6046.0,0.110794
catp_llm_train_loss,6047.0,0.054238
catp_llm_train_loss,6048.0,0.05031
catp_llm_train_loss,6049.0,0.068584
catp_llm_train_loss,6050.0,0.063035
catp_llm_train_loss,6051.0,0.060155
catp_llm_train_loss,6052.0,0.169491
catp_llm_train_loss,6053.0,0.141864
catp_llm_train_loss,6054.0,0.081062
catp_llm_train_loss,6055.0,0.08266
catp_llm_train_loss,6056.0,0.096963
catp_llm_train_loss,6057.0,0.08125
catp_llm_train_loss,6058.0,0.055017
catp_llm_train_loss,6059.0,0.057312
catp_llm_train_loss,6060.0,0.110079
catp_llm_train_loss,6061.0,0.106347
catp_llm_train_loss,6062.0,0.083957
catp_llm_train_loss,6063.0,0.086783
catp_llm_train_loss,6064.0,0.227687
catp_llm_train_loss,6065.0,0.163283
catp_llm_train_loss,6066.0,0.16062
catp_llm_train_loss,6067.0,0.077918
catp_llm_train_loss,6068.0,0.036092
catp_llm_train_loss,6069.0,0.036757
catp_llm_train_loss,6070.0,0.0924
catp_llm_train_loss,6071.0,0.110695
catp_llm_train_loss,6072.0,0.075663
catp_llm_train_loss,6073.0,0.072052
catp_llm_train_loss,6074.0,0.077012
catp_llm_train_loss,6075.0,0.072756
catp_llm_train_loss,6076.0,0.056331
catp_llm_train_loss,6077.0,0.054389
catp_llm_train_loss,6078.0,0.088484
catp_llm_train_loss,6079.0,0.068078
catp_llm_train_loss,6080.0,0.043002
catp_llm_train_loss,6081.0,0.047673
catp_llm_train_loss,6082.0,0.064783
catp_llm_train_loss,6083.0,0.038076
catp_llm_train_loss,6084.0,0.037247
catp_llm_train_loss,6085.0,0.098734
catp_llm_train_loss,6086.0,0.092398
catp_llm_train_loss,6087.0,0.07372
catp_llm_train_loss,6088.0,0.072295
catp_llm_train_loss,6089.0,0.07113
catp_llm_train_loss,6090.0,0.066385
catp_llm_train_loss,6091.0,0.064434
catp_llm_train_loss,6092.0,0.060381
catp_llm_train_loss,6093.0,0.184114
catp_llm_train_loss,6094.0,0.180048
catp_llm_train_loss,6095.0,0.15324
catp_llm_train_loss,6096.0,0.097785
catp_llm_train_loss,6097.0,0.097261
catp_llm_train_loss,6098.0,0.101066
catp_llm_train_loss,6099.0,0.09372
catp_llm_train_loss,6100.0,0.119304
catp_llm_train_loss,6101.0,0.124168
catp_llm_train_loss,6102.0,0.070492
catp_llm_train_loss,6103.0,0.041107
catp_llm_train_loss,6104.0,0.043664
catp_llm_train_loss,6105.0,0.112179
catp_llm_train_loss,6106.0,0.079975
catp_llm_train_loss,6107.0,0.075609
catp_llm_train_loss,6108.0,0.071283
catp_llm_train_loss,6109.0,0.036569
catp_llm_train_loss,6110.0,0.035989
catp_llm_train_loss,6111.0,0.057363
catp_llm_train_loss,6112.0,0.032663
catp_llm_train_loss,6113.0,0.03411
catp_llm_train_loss,6114.0,0.041769
catp_llm_train_loss,6115.0,0.092381
catp_llm_train_loss,6116.0,0.02407
catp_llm_train_loss,6117.0,0.02998
catp_llm_train_loss,6118.0,0.095588
catp_llm_train_loss,6119.0,0.073806
catp_llm_train_loss,6120.0,0.074689
catp_llm_train_loss,6121.0,0.066775
catp_llm_train_loss,6122.0,0.032394
catp_llm_train_loss,6123.0,0.032034
catp_llm_train_loss,6124.0,0.571526
catp_llm_train_loss,6125.0,0.102216
catp_llm_train_loss,6126.0,0.082505
catp_llm_train_loss,6127.0,0.076842
catp_llm_train_loss,6128.0,0.130526
catp_llm_train_loss,6129.0,0.084487
catp_llm_train_loss,6130.0,0.100691
catp_llm_train_loss,6131.0,0.10962
catp_llm_train_loss,6132.0,0.07964
catp_llm_train_loss,6133.0,0.016693
catp_llm_train_loss,6134.0,0.016663
catp_llm_train_loss,6135.0,0.12875
catp_llm_train_loss,6136.0,0.111545
catp_llm_train_loss,6137.0,0.096904
catp_llm_train_loss,6138.0,0.132238
catp_llm_train_loss,6139.0,0.124824
catp_llm_train_loss,6140.0,0.129695
catp_llm_train_loss,6141.0,0.132755
catp_llm_train_loss,6142.0,0.138114
catp_llm_train_loss,6143.0,0.102558
catp_llm_train_loss,6144.0,0.048994
catp_llm_train_loss,6145.0,0.04831
catp_llm_train_loss,6146.0,0.152686
catp_llm_train_loss,6147.0,0.103199
catp_llm_train_loss,6148.0,0.102548
catp_llm_train_loss,6149.0,0.116226
catp_llm_train_loss,6150.0,0.11242
catp_llm_train_loss,6151.0,0.081421
catp_llm_train_loss,6152.0,0.079569
catp_llm_train_loss,6153.0,0.150734
catp_llm_train_loss,6154.0,0.097864
catp_llm_train_loss,6155.0,0.091136
catp_llm_train_loss,6156.0,0.039995
catp_llm_train_loss,6157.0,0.032214
catp_llm_train_loss,6158.0,0.028505
catp_llm_train_loss,6159.0,0.156991
catp_llm_train_loss,6160.0,0.077152
catp_llm_train_loss,6161.0,0.071265
catp_llm_train_loss,6162.0,0.086038
catp_llm_train_loss,6163.0,0.075931
catp_llm_train_loss,6164.0,0.035843
catp_llm_train_loss,6165.0,0.036923
catp_llm_train_loss,6166.0,0.138759
catp_llm_train_loss,6167.0,0.076534
catp_llm_train_loss,6168.0,0.022264
catp_llm_train_loss,6169.0,0.217628
catp_llm_train_loss,6170.0,0.135849
catp_llm_train_loss,6171.0,0.129517
catp_llm_train_loss,6172.0,0.130953
catp_llm_train_loss,6173.0,0.126549
catp_llm_train_loss,6174.0,0.077029
catp_llm_train_loss,6175.0,0.073596
catp_llm_train_loss,6176.0,0.189654
catp_llm_train_loss,6177.0,0.17943
catp_llm_train_loss,6178.0,0.08285
catp_llm_train_loss,6179.0,0.087044
catp_llm_train_loss,6180.0,0.090512
catp_llm_train_loss,6181.0,0.092123
catp_llm_train_loss,6182.0,0.04403
catp_llm_train_loss,6183.0,0.043938
catp_llm_train_loss,6184.0,0.042988
catp_llm_train_loss,6185.0,0.066119
catp_llm_train_loss,6186.0,0.005477
catp_llm_train_loss,6187.0,0.011103
catp_llm_train_loss,6188.0,0.649774
catp_llm_train_loss,6189.0,0.787208
catp_llm_train_loss,6190.0,0.20876
catp_llm_train_loss,6191.0,0.109075
catp_llm_train_loss,6192.0,0.106572
catp_llm_train_loss,6193.0,0.104544
catp_llm_train_loss,6194.0,0.106609
catp_llm_train_loss,6195.0,0.071175
catp_llm_train_loss,6196.0,0.074273
catp_llm_train_loss,6197.0,0.128673
catp_llm_train_loss,6198.0,0.041843
catp_llm_train_loss,6199.0,0.043825
catp_llm_train_loss,6200.0,0.041948
catp_llm_train_loss,6201.0,0.039949
catp_llm_train_loss,6202.0,0.016988
catp_llm_train_loss,6203.0,0.015514
catp_llm_train_loss,6204.0,0.087262
catp_llm_train_loss,6205.0,0.014908
catp_llm_train_loss,6206.0,0.015834
catp_llm_train_loss,6207.0,0.02854
catp_llm_train_loss,6208.0,0.03467
catp_llm_train_loss,6209.0,0.019458
catp_llm_train_loss,6210.0,0.02864
catp_llm_train_loss,6211.0,0.052974
catp_llm_train_loss,6212.0,0.044053
catp_llm_train_loss,6213.0,0.044318
catp_llm_train_loss,6214.0,0.108112
catp_llm_train_loss,6215.0,0.099392
catp_llm_train_loss,6216.0,0.094457
catp_llm_train_loss,6217.0,0.083775
catp_llm_train_loss,6218.0,0.049949
catp_llm_train_loss,6219.0,0.012721
catp_llm_train_loss,6220.0,0.010586
catp_llm_train_loss,6221.0,0.165557
catp_llm_train_loss,6222.0,0.25545
catp_llm_train_loss,6223.0,0.245263
catp_llm_train_loss,6224.0,0.181287
catp_llm_train_loss,6225.0,0.183382
catp_llm_train_loss,6226.0,0.096342
catp_llm_train_loss,6227.0,0.025215
catp_llm_train_loss,6228.0,0.008621
catp_llm_train_loss,6229.0,0.006971
catp_llm_train_loss,6230.0,0.155218
catp_llm_train_loss,6231.0,0.087672
catp_llm_train_loss,6232.0,0.087292
catp_llm_train_loss,6233.0,0.096627
catp_llm_train_loss,6234.0,0.086654
catp_llm_train_loss,6235.0,0.081682
catp_llm_train_loss,6236.0,0.083766
catp_llm_train_loss,6237.0,0.083819
catp_llm_train_loss,6238.0,0.110988
catp_llm_train_loss,6239.0,0.052962
catp_llm_train_loss,6240.0,0.047
catp_llm_train_loss,6241.0,0.312954
catp_llm_train_loss,6242.0,0.015481
catp_llm_train_loss,6243.0,0.007291
catp_llm_train_loss,6244.0,0.00617
catp_llm_train_loss,6245.0,0.11428
catp_llm_train_loss,6246.0,0.032568
catp_llm_train_loss,6247.0,0.033902
catp_llm_train_loss,6248.0,0.146891
catp_llm_train_loss,6249.0,0.144121
catp_llm_train_loss,6250.0,0.129345
catp_llm_train_loss,6251.0,0.127404
catp_llm_train_loss,6252.0,0.127081
catp_llm_train_loss,6253.0,0.114713
catp_llm_train_loss,6254.0,0.109014
catp_llm_train_loss,6255.0,0.089795
catp_llm_train_loss,6256.0,0.118311
catp_llm_train_loss,6257.0,0.111794
catp_llm_train_loss,6258.0,0.112007
catp_llm_train_loss,6259.0,0.106626
catp_llm_train_loss,6260.0,0.090635
catp_llm_train_loss,6261.0,0.079254
catp_llm_train_loss,6262.0,0.063557
catp_llm_train_loss,6263.0,0.126687
catp_llm_train_loss,6264.0,0.121195
catp_llm_train_loss,6265.0,0.120341
catp_llm_train_loss,6266.0,0.140925
catp_llm_train_loss,6267.0,0.043018
catp_llm_train_loss,6268.0,0.050283
catp_llm_train_loss,6269.0,0.051528
catp_llm_train_loss,6270.0,0.041809
catp_llm_train_loss,6271.0,0.035005
catp_llm_train_loss,6272.0,0.036149
catp_llm_train_loss,6273.0,0.091661
catp_llm_train_loss,6274.0,0.074231
catp_llm_train_loss,6275.0,0.06096
catp_llm_train_loss,6276.0,0.063459
catp_llm_train_loss,6277.0,0.18873
catp_llm_train_loss,6278.0,0.133135
catp_llm_train_loss,6279.0,0.144633
catp_llm_train_loss,6280.0,0.104413
catp_llm_train_loss,6281.0,0.019905
catp_llm_train_loss,6282.0,0.023007
catp_llm_train_loss,6283.0,0.034232
catp_llm_train_loss,6284.0,0.025443
catp_llm_train_loss,6285.0,0.016815
catp_llm_train_loss,6286.0,0.02311
catp_llm_train_loss,6287.0,0.171389
catp_llm_train_loss,6288.0,0.087274
catp_llm_train_loss,6289.0,0.088189
catp_llm_train_loss,6290.0,0.084282
catp_llm_train_loss,6291.0,0.07838
catp_llm_train_loss,6292.0,0.06402
catp_llm_train_loss,6293.0,0.06292
catp_llm_train_loss,6294.0,0.043693
catp_llm_train_loss,6295.0,0.035117
catp_llm_train_loss,6296.0,0.032401
catp_llm_train_loss,6297.0,0.025672
catp_llm_train_loss,6298.0,0.019292
catp_llm_train_loss,6299.0,0.012533
catp_llm_train_loss,6300.0,0.011443
catp_llm_train_loss,6301.0,0.050061
catp_llm_train_loss,6302.0,0.012494
catp_llm_train_loss,6303.0,0.013523
catp_llm_train_loss,6304.0,0.354396
catp_llm_train_loss,6305.0,0.162707
catp_llm_train_loss,6306.0,0.064269
catp_llm_train_loss,6307.0,0.061954
catp_llm_train_loss,6308.0,0.121171
catp_llm_train_loss,6309.0,0.111123
catp_llm_train_loss,6310.0,0.11244
catp_llm_train_loss,6311.0,0.109623
catp_llm_train_loss,6312.0,0.659394
catp_llm_train_loss,6313.0,0.137992
catp_llm_train_loss,6314.0,0.036377
catp_llm_train_loss,6315.0,0.034074
catp_llm_train_loss,6316.0,0.036007
catp_llm_train_loss,6317.0,0.033773
catp_llm_train_loss,6318.0,0.025062
catp_llm_train_loss,6319.0,0.025528
catp_llm_train_loss,6320.0,0.318784
catp_llm_train_loss,6321.0,0.286269
catp_llm_train_loss,6322.0,0.20099
catp_llm_train_loss,6323.0,0.19305
catp_llm_train_loss,6324.0,0.148596
catp_llm_train_loss,6325.0,0.129685
catp_llm_train_loss,6326.0,0.127938
catp_llm_train_loss,6327.0,0.119127
catp_llm_train_loss,6328.0,0.107373
catp_llm_train_loss,6329.0,0.116987
catp_llm_train_loss,6330.0,0.285307
catp_llm_train_loss,6331.0,0.193465
catp_llm_train_loss,6332.0,0.195501
catp_llm_train_loss,6333.0,0.206323
catp_llm_train_loss,6334.0,0.203385
catp_llm_train_loss,6335.0,0.167848
catp_llm_train_loss,6336.0,0.169567
catp_llm_train_loss,6337.0,0.077794
catp_llm_train_loss,6338.0,0.005863
catp_llm_train_loss,6339.0,0.006493
catp_llm_train_loss,6340.0,0.176683
catp_llm_train_loss,6341.0,0.092428
catp_llm_train_loss,6342.0,0.098726
catp_llm_train_loss,6343.0,0.159544
catp_llm_train_loss,6344.0,0.154777
catp_llm_train_loss,6345.0,0.100307
catp_llm_train_loss,6346.0,0.099799
catp_llm_train_loss,6347.0,0.104023
catp_llm_train_loss,6348.0,0.094682
catp_llm_train_loss,6349.0,0.048501
catp_llm_train_loss,6350.0,0.059603
catp_llm_train_loss,6351.0,0.1152
catp_llm_train_loss,6352.0,0.033752
catp_llm_train_loss,6353.0,0.031669
catp_llm_train_loss,6354.0,0.026174
catp_llm_train_loss,6355.0,0.023747
catp_llm_train_loss,6356.0,0.008439
catp_llm_train_loss,6357.0,0.00776
catp_llm_train_loss,6358.0,0.168456
catp_llm_train_loss,6359.0,0.134315
catp_llm_train_loss,6360.0,0.105181
catp_llm_train_loss,6361.0,0.08028
catp_llm_train_loss,6362.0,0.075001
catp_llm_train_loss,6363.0,0.118794
catp_llm_train_loss,6364.0,0.082473
catp_llm_train_loss,6365.0,0.05012
catp_llm_train_loss,6366.0,0.049631
catp_llm_train_loss,6367.0,0.14511
catp_llm_train_loss,6368.0,0.141305
catp_llm_train_loss,6369.0,0.108685
catp_llm_train_loss,6370.0,0.107492
catp_llm_train_loss,6371.0,0.107991
catp_llm_train_loss,6372.0,0.098127
catp_llm_train_loss,6373.0,0.095836
catp_llm_train_loss,6374.0,0.089373
catp_llm_train_loss,6375.0,0.346549
catp_llm_train_loss,6376.0,0.150492
catp_llm_train_loss,6377.0,0.075494
catp_llm_train_loss,6378.0,0.09277
catp_llm_train_loss,6379.0,0.075645
catp_llm_train_loss,6380.0,0.046587
catp_llm_train_loss,6381.0,0.004315
catp_llm_train_loss,6382.0,0.004231
catp_llm_train_loss,6383.0,0.262447
catp_llm_train_loss,6384.0,0.181236
catp_llm_train_loss,6385.0,0.168709
catp_llm_train_loss,6386.0,0.240379
catp_llm_train_loss,6387.0,0.149723
catp_llm_train_loss,6388.0,0.150016
catp_llm_train_loss,6389.0,0.102642
catp_llm_train_loss,6390.0,0.053831
catp_llm_train_loss,6391.0,0.049713
catp_llm_train_loss,6392.0,0.090976
catp_llm_train_loss,6393.0,0.046776
catp_llm_train_loss,6394.0,0.047561
catp_llm_train_loss,6395.0,0.027175
catp_llm_train_loss,6396.0,0.021711
catp_llm_train_loss,6397.0,0.004601
catp_llm_train_loss,6398.0,0.004392
catp_llm_train_loss,6399.0,0.207887
catp_llm_train_loss,6400.0,0.160545
catp_llm_train_loss,6401.0,0.169658
catp_llm_train_loss,6402.0,0.153477
catp_llm_train_loss,6403.0,0.129571
catp_llm_train_loss,6404.0,0.105106
catp_llm_train_loss,6405.0,0.196057
catp_llm_train_loss,6406.0,0.151528
catp_llm_train_loss,6407.0,0.135823
catp_llm_train_loss,6408.0,0.096063
catp_llm_train_loss,6409.0,0.088521
catp_llm_train_loss,6410.0,0.083989
catp_llm_train_loss,6411.0,0.082091
catp_llm_train_loss,6412.0,0.085158
catp_llm_train_loss,6413.0,0.041907
catp_llm_train_loss,6414.0,0.037621
catp_llm_train_loss,6415.0,0.11232
catp_llm_train_loss,6416.0,0.025446
catp_llm_train_loss,6417.0,0.030519
catp_llm_train_loss,6418.0,0.024022
catp_llm_train_loss,6419.0,0.016951
catp_llm_train_loss,6420.0,0.004909
catp_llm_train_loss,6421.0,0.005284
catp_llm_train_loss,6422.0,0.206788
catp_llm_train_loss,6423.0,0.172006
catp_llm_train_loss,6424.0,0.176832
catp_llm_train_loss,6425.0,0.065432
catp_llm_train_loss,6426.0,0.026568
catp_llm_train_loss,6427.0,0.026296
catp_llm_train_loss,6428.0,0.021369
catp_llm_train_loss,6429.0,0.015714
catp_llm_train_loss,6430.0,0.004674
catp_llm_train_loss,6431.0,0.004963
catp_llm_train_loss,6432.0,0.177196
catp_llm_train_loss,6433.0,0.046624
catp_llm_train_loss,6434.0,0.015495
catp_llm_train_loss,6435.0,0.014953
catp_llm_train_loss,6436.0,0.011271
catp_llm_train_loss,6437.0,0.006295
catp_llm_train_loss,6438.0,0.002257
catp_llm_train_loss,6439.0,0.002392
catp_llm_train_loss,6440.0,0.064256
catp_llm_train_loss,6441.0,0.009233
catp_llm_train_loss,6442.0,0.007729
catp_llm_train_loss,6443.0,0.0073
catp_llm_train_loss,6444.0,0.008248
catp_llm_train_loss,6445.0,0.001929
catp_llm_train_loss,6446.0,0.002186
catp_llm_train_loss,6447.0,0.237975
catp_llm_train_loss,6448.0,0.148247
catp_llm_train_loss,6449.0,0.129893
catp_llm_train_loss,6450.0,0.135319
catp_llm_train_loss,6451.0,0.183847
catp_llm_train_loss,6452.0,0.176097
catp_llm_train_loss,6453.0,0.044915
catp_llm_train_loss,6454.0,0.042767
catp_llm_train_loss,6455.0,0.036795
catp_llm_train_loss,6456.0,0.03364
catp_llm_train_loss,6457.0,0.016392
catp_llm_train_loss,6458.0,0.012652
catp_llm_train_loss,6459.0,0.026402
catp_llm_train_loss,6460.0,0.003466
catp_llm_train_loss,6461.0,0.00278
catp_llm_train_loss,6462.0,0.002433
catp_llm_train_loss,6463.0,0.001975
catp_llm_train_loss,6464.0,0.000881
catp_llm_train_loss,6465.0,0.000947
catp_llm_train_loss,6466.0,0.08297
catp_llm_train_loss,6467.0,0.04603
catp_llm_train_loss,6468.0,0.052432
catp_llm_train_loss,6469.0,0.080707
catp_llm_train_loss,6470.0,0.041029
catp_llm_train_loss,6471.0,0.04705
catp_llm_train_loss,6472.0,0.185292
catp_llm_train_loss,6473.0,0.23154
catp_llm_train_loss,6474.0,0.122618
catp_llm_train_loss,6475.0,0.128094
catp_llm_train_loss,6476.0,0.204546
catp_llm_train_loss,6477.0,0.201842
catp_llm_train_loss,6478.0,0.057812
catp_llm_train_loss,6479.0,0.052902
catp_llm_train_loss,6480.0,0.055035
catp_llm_train_loss,6481.0,0.040437
catp_llm_train_loss,6482.0,0.037224
catp_llm_train_loss,6483.0,0.035226
catp_llm_train_loss,6484.0,0.205532
catp_llm_train_loss,6485.0,0.166354
catp_llm_train_loss,6486.0,0.171124
catp_llm_train_loss,6487.0,0.164417
catp_llm_train_loss,6488.0,0.143183
catp_llm_train_loss,6489.0,0.15491
catp_llm_train_loss,6490.0,0.122285
catp_llm_train_loss,6491.0,0.008258
catp_llm_train_loss,6492.0,0.009688
catp_llm_train_loss,6493.0,0.123496
catp_llm_train_loss,6494.0,0.112585
catp_llm_train_loss,6495.0,0.106839
catp_llm_train_loss,6496.0,0.107494
catp_llm_train_loss,6497.0,0.324391
catp_llm_train_loss,6498.0,0.214523
catp_llm_train_loss,6499.0,0.216727
